,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
24,2022-09-25,0.0,0.0,62.53,53.83,49.07,42.75,43.54,42.75,40.37,44.32,49.07,56.99,60.95,77.57,107.65,128.24,163.06,196.31,206.6,222.43,239.06,238.26,250.13,258.05,258.05,256.47,262.8,266.76,263.59,253.3,257.26,246.18,240.64,237.47,237.47,224.8,234.3,232.72,227.97,212.93,215.31,195.52,182.85,162.27,141.69,120.32,110.03,92.61,7766.85
25,2022-09-26,0.0,0.0,67.37,60.73,61.68,56.94,56.94,56.94,55.04,57.89,64.53,73.07,87.31,100.59,138.54,170.81,217.31,254.32,263.81,275.19,296.08,309.36,319.8,313.16,311.25,310.31,323.59,301.77,311.25,300.81,316.95,301.77,303.67,297.97,272.35,275.19,271.41,262.86,253.37,236.29,232.49,216.36,204.02,168.91,153.73,134.76,108.18,92.04,9318.72
26,2022-09-27,0.0,0.0,74.36,71.5,70.56,61.97,58.16,56.25,57.21,58.16,70.56,81.04,99.15,114.42,143.02,170.67,213.57,243.13,263.14,274.59,285.07,292.7,304.14,314.63,303.19,307.0,309.87,307.96,306.05,301.28,312.73,304.14,307.96,313.68,298.42,281.27,277.45,261.24,254.57,225.96,215.48,205.95,195.45,186.88,165.89,133.48,114.42,96.29,9364.6
27,2022-09-28,0.0,0.0,78.83,75.95,69.22,66.33,64.41,64.41,63.45,66.33,72.1,75.95,96.13,117.28,155.73,180.73,227.83,244.18,263.4,277.82,289.36,303.77,321.08,302.82,323.96,316.27,316.27,307.62,319.15,314.35,309.55,297.05,301.85,286.47,298.0,275.89,274.94,252.83,249.94,225.9,219.18,205.72,204.76,175.92,153.81,136.51,105.74,99.01,9447.79
28,2022-09-29,0.0,0.0,75.18,67.57,72.32,63.76,59.95,61.86,63.76,62.81,71.38,81.84,89.45,108.49,155.11,189.38,224.59,247.43,257.9,279.78,295.96,300.72,301.67,304.53,304.53,316.9,311.19,303.57,300.72,301.67,299.77,307.39,295.02,302.63,287.39,268.37,263.61,255.99,249.34,231.25,225.54,217.93,196.99,175.11,149.41,135.13,115.15,92.31,9342.35
29,2022-09-30,0.0,0.0,68.58,63.75,63.75,61.82,55.06,56.03,56.03,63.75,68.58,78.24,96.59,113.98,154.55,191.26,226.03,244.38,268.53,280.13,293.65,303.31,314.9,325.53,320.69,332.28,327.45,319.72,319.72,305.23,309.1,301.38,303.31,289.78,285.92,271.43,277.22,263.7,252.11,238.59,238.59,205.74,198.98,177.73,159.38,134.27,113.98,94.66,9489.41
30,2022-10-01,0.0,0.0,97.71,82.12,72.76,69.64,67.57,65.49,63.4,71.72,74.85,75.88,94.59,111.23,151.77,196.46,233.88,266.11,287.93,316.01,337.83,337.83,351.35,338.87,352.39,357.59,349.27,348.22,338.87,325.36,333.68,324.32,328.48,306.65,308.73,295.21,285.86,269.22,261.95,246.36,233.88,213.1,208.93,182.95,170.48,140.33,127.86,107.06,10181.76
31,2022-10-02,0.0,0.0,80.17,69.01,62.92,54.8,55.82,54.8,51.75,56.83,62.92,73.07,78.14,99.46,138.02,164.41,209.06,251.68,264.88,285.18,306.49,305.47,320.7,330.84,330.84,328.82,336.93,342.0,337.95,324.75,329.83,315.62,308.52,304.45,304.45,288.22,300.4,298.37,292.28,273.0,276.05,250.67,234.43,208.05,181.66,154.26,141.06,118.74,9957.78
32,2022-10-03,0.0,0.0,84.22,75.92,77.11,71.17,71.17,71.17,68.8,72.36,80.67,91.34,109.14,125.74,173.2,213.53,271.65,317.92,329.78,344.01,370.11,386.72,399.77,391.46,389.09,387.91,404.51,377.23,389.09,376.04,396.21,377.23,379.6,372.48,340.46,344.01,339.27,328.59,316.73,295.37,290.64,270.47,255.05,211.15,192.18,168.45,135.23,115.07,11649.03
33,2022-10-04,0.0,0.0,90.24,86.76,85.6,75.2,70.57,68.25,69.42,70.57,85.6,98.33,120.31,138.82,173.53,207.08,259.13,295.0,319.29,333.18,345.9,355.15,369.04,381.77,367.88,372.51,375.98,373.67,371.35,365.57,379.45,369.04,373.67,380.6,362.1,341.27,336.64,316.98,308.88,274.18,261.45,249.88,237.16,226.75,201.29,161.96,138.82,116.84,11362.68
