,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
24,2022-09-25,0.0,0.0,5.45,4.37,3.81,3.27,3.27,2.73,2.73,3.27,4.91,6.27,12.54,16.9,27.54,39.8,51.79,61.88,69.79,79.33,86.69,91.6,98.95,104.68,105.5,105.23,106.05,100.59,106.32,101.14,103.86,98.68,99.23,95.41,90.5,88.87,92.69,90.77,91.33,83.96,80.42,76.87,67.33,52.34,34.89,24.54,18.54,12.82,2709.44
25,2022-09-26,0.0,0.0,6.38,5.52,4.25,3.83,3.83,3.39,3.83,4.25,7.22,11.05,18.7,31.44,52.26,70.1,93.47,108.35,127.04,137.66,151.26,153.38,166.13,161.88,163.58,161.88,165.27,162.73,165.27,161.03,161.88,163.16,160.6,152.95,152.11,145.31,140.63,131.71,127.04,116.84,109.62,96.02,75.63,62.88,50.98,34.41,25.07,19.12,4230.95
26,2022-09-27,0.0,0.0,6.76,4.77,4.37,3.97,3.58,3.58,3.97,5.17,8.35,12.71,23.83,34.95,56.39,71.49,94.13,110.41,121.93,138.61,144.17,154.49,159.26,155.68,159.26,159.26,158.06,155.29,156.48,150.52,149.33,149.33,143.77,141.38,134.64,128.68,126.29,114.78,109.61,98.1,90.55,83.01,67.12,52.42,37.33,27.41,20.26,13.5,3948.94
27,2022-09-28,0.0,0.0,6.39,5.6,4.39,4.39,4.0,3.6,4.39,5.2,8.39,13.19,22.77,33.96,54.34,69.13,93.9,110.68,122.27,133.06,145.45,152.64,151.84,153.04,159.83,157.04,158.23,155.84,155.44,155.84,154.63,159.83,153.44,147.45,141.45,132.26,126.66,115.88,112.68,101.89,96.3,76.72,64.73,47.95,36.76,27.97,19.98,14.78,3976.2
28,2022-09-29,0.0,0.0,7.65,5.95,5.1,4.25,3.82,4.25,4.67,5.52,9.35,13.17,24.64,35.69,60.33,75.63,98.15,119.39,132.14,144.46,156.36,161.46,164.85,166.55,172.5,164.01,166.98,162.31,161.88,164.01,166.13,160.18,161.03,152.96,148.71,141.91,137.66,127.89,118.12,107.5,102.83,82.0,66.28,50.99,38.24,29.32,22.94,16.15,4225.91
29,2022-09-30,0.0,0.0,7.47,6.22,4.98,4.98,4.56,4.15,4.56,5.39,8.29,13.69,22.82,34.85,55.6,74.68,102.9,114.51,129.86,143.97,152.27,159.32,161.81,165.96,165.96,165.13,165.96,165.13,161.81,163.89,166.38,164.3,157.25,145.63,143.14,138.17,124.47,117.84,105.8,96.26,89.61,74.27,64.73,56.01,40.66,30.28,24.06,17.42,4127.02
30,2022-10-01,0.0,0.0,8.55,6.06,5.35,4.63,3.92,4.28,4.28,4.63,7.13,9.98,20.67,28.16,46.7,63.44,83.77,92.68,107.64,121.19,131.88,136.52,145.08,149.71,146.86,145.43,147.57,137.95,142.58,136.52,133.31,129.39,123.33,118.34,117.62,108.71,106.58,98.03,97.66,90.9,86.26,73.79,61.31,48.83,37.78,27.44,21.03,15.33,3538.78
31,2022-10-02,0.0,0.0,6.48,5.18,4.54,3.89,3.89,3.24,3.24,3.89,5.83,7.45,14.91,20.09,32.74,47.31,61.58,73.57,82.97,94.31,103.06,108.89,117.65,124.45,125.42,125.1,126.07,119.59,126.39,120.23,123.48,117.31,117.97,113.43,107.6,105.65,110.19,107.92,108.57,99.82,95.6,91.39,80.05,62.22,41.48,29.16,22.04,15.23,3221.08
32,2022-10-03,0.0,0.0,7.12,6.18,4.75,4.28,4.28,3.8,4.28,4.75,8.07,12.34,20.9,35.14,58.41,78.35,104.47,121.09,141.98,153.85,169.04,171.42,185.66,180.92,182.82,180.92,184.72,181.86,184.72,179.97,180.92,182.34,179.49,170.95,169.99,162.39,157.17,147.2,141.98,130.58,122.5,107.31,84.53,70.28,56.98,38.46,28.02,21.37,4728.5
33,2022-10-04,0.0,0.0,7.87,5.56,5.1,4.64,4.17,4.17,4.64,6.02,9.73,14.83,27.8,40.77,65.79,83.39,109.8,128.8,142.23,161.69,168.18,180.22,185.78,181.61,185.78,185.78,184.4,181.15,182.54,175.59,174.2,174.2,167.72,164.93,157.06,150.11,147.33,133.89,127.87,114.44,105.63,96.83,78.29,61.15,43.55,31.96,23.63,15.76,4606.57
34,2022-10-05,0.0,0.0,7.21,6.31,4.95,4.95,4.5,4.06,4.95,5.86,9.47,14.87,25.69,38.31,61.29,77.97,105.91,124.83,137.9,150.07,164.04,172.15,171.26,172.6,180.27,177.12,178.46,175.76,175.31,175.76,174.41,180.27,173.06,166.29,159.54,149.17,142.86,130.69,127.09,114.92,108.61,86.53,73.0,54.08,41.46,31.55,22.53,16.67,4484.58
35,2022-10-06,0.0,0.0,8.25,6.42,5.5,4.58,4.12,4.58,5.05,5.96,10.08,14.22,26.59,38.51,65.11,81.61,105.91,128.84,142.6,155.89,168.72,174.23,177.9,179.73,186.16,176.98,180.2,175.15,174.69,176.98,179.27,172.86,173.77,165.06,160.48,153.14,148.56,138.01,127.47,116.0,110.96,88.49,71.53,55.02,41.27,31.64,24.76,17.42,4560.28
