,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
24,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27,30.02,48.9,70.69,92.0,109.92,123.97,140.91,153.99,162.7,175.78,185.94,187.4,186.91,188.36,178.68,188.85,179.65,184.49,175.29,176.26,169.48,160.77,157.86,164.64,161.25,162.22,149.14,142.85,136.56,119.61,92.97,61.98,43.58,32.93,22.76,4741.57
25,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.14,55.73,92.63,124.26,165.67,192.04,225.17,244.0,268.09,271.86,294.45,286.92,289.93,286.92,292.94,288.43,292.94,285.41,286.92,289.18,284.66,271.1,269.6,257.55,249.27,233.45,225.17,207.1,194.29,170.19,134.04,111.45,90.37,60.99,44.43,33.89,7404.17
26,2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,62.06,100.14,126.94,167.14,196.05,216.51,246.12,256.0,274.33,282.79,276.45,282.79,282.79,280.68,275.74,277.86,267.28,265.16,265.16,255.29,251.06,239.08,228.5,224.26,203.81,194.65,174.19,160.79,147.39,119.18,93.09,66.29,48.66,35.96,23.97,6910.51
27,2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,60.34,96.54,122.81,166.83,196.64,217.22,236.39,258.4,271.18,269.76,271.89,283.96,278.99,281.11,276.86,276.14,276.86,274.73,283.96,272.59,261.95,251.3,234.97,225.04,205.87,200.19,181.02,171.08,136.3,115.0,85.18,65.31,49.69,35.5,26.26,6958.34
28,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79,63.42,107.2,134.38,174.39,212.14,234.79,256.68,277.81,286.87,292.92,295.94,306.5,291.41,296.68,288.39,287.63,291.41,295.18,284.61,286.12,271.78,264.22,252.15,244.6,227.23,209.87,191.0,182.69,145.7,117.77,90.59,67.94,52.09,40.77,28.69,7395.33
29,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.57,61.95,98.84,132.76,182.91,203.57,230.85,255.94,270.69,283.23,287.65,295.03,295.03,293.55,295.03,293.55,287.65,291.34,295.76,292.07,279.54,258.89,254.46,245.61,221.27,209.47,188.08,171.12,159.32,132.03,115.06,99.57,72.28,53.85,42.78,30.98,7222.29
30,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13,54.66,90.65,123.18,162.61,179.92,208.98,235.28,256.04,265.03,281.64,290.63,285.1,282.33,286.48,267.79,276.8,265.03,258.8,251.19,239.43,229.74,228.36,211.06,206.9,190.29,189.61,176.46,167.46,143.24,119.02,94.8,73.35,53.28,40.83,29.76,6755.86
31,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,38.94,63.42,91.69,119.32,142.55,160.77,182.74,199.7,211.01,227.96,241.15,243.03,242.41,244.29,231.73,244.92,232.98,239.26,227.34,228.59,219.8,208.5,204.73,213.52,209.12,210.37,193.42,185.25,177.1,155.11,120.58,80.38,56.52,42.7,29.51,6149.3
32,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,67.94,112.93,151.5,201.99,234.12,274.52,297.48,326.86,331.45,358.99,349.81,353.48,349.81,357.15,351.65,357.15,347.98,349.81,352.56,347.05,330.53,328.69,314.01,303.91,284.62,274.52,252.49,236.88,207.5,163.43,135.88,110.18,74.37,54.17,41.31,9027.1
33,2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85,78.97,127.44,161.55,212.7,249.5,275.53,313.22,325.78,349.11,359.89,351.81,359.89,359.89,357.19,350.91,353.6,340.15,337.45,337.45,324.88,319.5,304.25,290.78,285.39,259.37,247.71,221.68,204.62,187.58,151.67,118.47,84.36,61.93,45.77,30.51,8794.37
34,2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79,74.25,118.78,151.11,205.25,241.94,267.28,290.86,317.94,333.66,331.9,334.53,349.38,343.26,345.88,340.64,339.77,340.64,338.03,349.38,335.4,322.3,309.2,289.11,276.88,253.3,246.31,222.73,210.5,167.7,141.5,104.82,80.36,61.14,43.67,32.31,8561.51
35,2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55,74.66,126.2,158.19,205.3,249.73,276.39,302.17,327.05,337.72,344.83,348.38,360.83,343.05,349.27,339.49,338.61,343.05,347.5,335.05,336.83,319.95,311.06,296.84,287.95,267.51,247.07,224.85,215.08,171.52,138.65,106.65,79.98,61.33,47.99,33.78,8706.01
36,2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61,71.19,113.55,152.54,210.16,233.9,265.25,294.07,311.01,325.42,330.51,338.97,338.97,337.28,338.97,337.28,330.51,334.74,339.82,335.58,321.18,297.46,292.37,282.2,254.23,240.67,216.1,196.61,183.05,151.69,132.2,114.4,83.05,61.86,49.15,35.59,8298.15
37,2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93,55.75,92.44,125.61,165.84,183.47,213.12,239.93,261.1,270.27,287.21,296.39,290.74,287.92,292.16,273.1,282.27,270.27,263.92,256.16,244.17,234.29,232.87,215.23,211.0,194.06,193.35,179.95,170.77,146.07,121.37,96.68,74.8,54.34,41.64,30.34,6889.55
38,2022-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97,41.74,68.01,98.3,127.93,152.84,172.37,195.94,214.11,226.23,244.41,258.55,260.56,259.89,261.91,248.45,262.59,249.79,256.53,243.74,245.08,235.66,223.54,219.49,228.92,224.21,225.56,207.37,198.62,189.87,166.3,129.28,86.18,60.59,45.79,31.65,6592.99
39,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,71.81,119.36,160.11,213.48,247.44,290.13,314.39,345.44,350.3,379.4,369.7,373.58,369.7,377.46,371.64,377.46,367.76,369.7,372.61,366.79,349.32,347.38,331.86,321.19,300.8,290.13,266.84,250.35,219.29,172.72,143.61,116.44,78.6,57.25,43.66,9540.4
40,2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82,78.93,127.37,161.45,212.58,249.36,275.36,313.04,325.6,348.92,359.68,351.6,359.68,359.68,356.99,350.71,353.4,339.94,337.26,337.26,324.7,319.31,304.07,290.62,285.23,259.22,247.56,221.55,204.51,187.46,151.58,118.39,84.31,61.89,45.75,30.49,8789.28
41,2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.63,75.49,120.78,153.65,208.71,246.0,271.77,295.74,323.27,339.26,337.48,340.15,355.25,349.03,351.7,346.36,345.47,346.36,343.7,355.25,341.04,327.72,314.4,293.97,281.53,257.55,250.45,226.47,214.04,170.52,143.87,106.57,81.71,62.17,44.4,32.86,8705.33
42,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81,73.59,124.41,155.95,202.38,246.19,272.47,297.88,322.42,332.93,339.93,343.44,355.7,338.19,344.31,334.67,333.8,338.19,342.56,330.3,332.05,315.4,306.65,292.62,283.86,263.71,243.56,221.66,212.02,169.09,136.67,105.13,78.85,60.45,47.31,33.3,8582.45
43,2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,73.17,116.72,156.8,216.02,240.41,272.65,302.27,319.68,334.49,339.72,348.43,348.43,346.68,348.43,346.68,339.72,344.07,349.3,344.95,330.14,305.75,300.52,290.07,261.32,247.39,222.12,202.09,188.15,155.92,135.89,117.6,85.36,63.59,50.53,36.58,8529.55
44,2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04,54.54,90.45,122.9,162.25,179.52,208.51,234.75,255.46,264.44,281.01,289.99,284.47,281.7,285.85,267.2,276.18,264.44,258.23,250.63,238.89,229.23,227.84,210.59,206.44,189.87,189.19,176.07,167.09,142.92,118.76,94.59,73.19,53.16,40.74,29.69,6740.82
45,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,39.11,63.71,92.1,119.85,143.18,161.48,183.56,200.58,211.94,228.97,242.21,244.11,243.48,245.37,232.76,246.0,234.01,240.32,228.34,229.6,220.77,209.42,205.64,214.46,210.05,211.31,194.28,186.08,177.88,155.81,121.11,80.74,56.77,42.89,29.64,6176.56
46,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,66.49,110.51,148.24,197.66,229.1,268.63,291.1,319.84,324.34,351.29,342.31,345.9,342.31,349.49,344.1,349.49,340.51,342.31,345.01,339.62,323.44,321.64,307.27,297.39,278.52,268.63,247.07,231.79,203.05,159.93,132.97,107.81,72.77,53.01,40.43,8833.52
47,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38,76.82,123.97,157.14,206.9,242.69,268.01,304.67,316.9,339.6,350.06,342.21,350.06,350.06,347.45,341.34,343.95,330.86,328.24,328.24,316.02,310.79,295.94,282.85,277.61,252.3,240.94,215.63,199.04,182.45,147.53,115.23,82.07,60.23,44.52,29.68,8554.39
48,2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99,73.05,116.89,148.69,201.98,238.08,263.0,286.21,312.86,328.32,326.61,329.18,343.79,337.78,340.35,335.2,334.34,335.2,332.62,343.79,330.05,317.15,304.25,284.49,272.46,249.25,242.37,219.17,207.13,165.02,139.24,103.14,79.07,60.17,42.98,31.8,8424.69
49,2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21,74.16,125.37,157.15,203.94,248.09,274.56,300.17,324.89,335.48,342.54,346.08,358.44,340.78,346.96,337.25,336.37,340.78,345.2,332.84,334.6,317.82,309.0,294.88,286.05,265.73,245.43,223.36,213.65,170.39,137.73,105.94,79.45,60.92,47.68,33.55,8648.42
50,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86,74.62,119.04,159.9,220.3,245.17,278.05,308.25,326.01,341.12,346.45,355.34,355.34,353.56,355.34,353.56,346.45,350.89,356.21,351.78,336.68,311.81,306.48,295.81,266.5,252.28,226.52,206.09,191.88,159.01,138.58,119.93,87.06,64.85,51.53,37.31,8698.56
51,2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.88,51.6,85.57,116.26,153.5,169.83,197.27,222.08,241.68,250.17,265.85,274.34,269.12,266.5,270.42,252.78,261.27,250.17,244.29,237.1,226.0,216.86,215.56,199.22,195.3,179.62,178.98,166.57,158.08,135.21,112.35,89.48,69.24,50.29,38.54,28.09,6377.06
52,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,34.97,56.98,82.37,107.18,128.05,144.41,164.16,179.39,189.54,204.78,216.62,218.31,217.75,219.44,208.16,220.0,209.28,214.93,204.21,205.34,197.44,187.29,183.91,191.8,187.85,188.98,173.75,166.41,159.08,139.33,108.31,72.2,50.77,38.36,26.51,5523.83
53,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,64.92,107.91,144.76,193.01,223.72,262.32,284.26,312.33,316.71,343.03,334.26,337.76,334.26,341.27,336.01,341.27,332.51,334.26,336.89,331.62,315.84,314.08,300.04,290.39,271.97,262.32,241.26,226.35,198.27,156.16,129.84,105.28,71.06,51.76,39.48,8625.78
54,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,72.3,116.66,147.88,194.72,228.39,252.23,286.73,298.24,319.59,329.45,322.06,329.45,329.45,326.99,321.23,323.7,311.38,308.91,308.91,297.41,292.48,278.52,266.19,261.26,237.43,226.75,202.93,187.32,171.71,138.85,108.45,77.23,56.69,41.9,27.93,8050.62
55,2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14,70.3,112.48,143.08,194.35,229.08,253.07,275.4,301.03,315.92,314.26,316.74,330.8,325.02,327.5,322.54,321.71,322.54,320.06,330.8,317.57,305.17,292.77,273.74,262.17,239.83,233.22,210.89,199.31,158.79,133.98,99.25,76.08,57.89,41.35,30.6,8106.42
56,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,68.17,115.25,144.46,187.48,228.06,252.4,275.94,298.66,308.4,314.9,318.15,329.51,313.27,318.96,310.02,309.22,313.27,317.33,305.97,307.59,292.17,284.06,271.07,262.96,244.29,225.62,205.33,196.41,156.64,126.61,97.39,73.04,56.0,43.83,30.84,7950.36
57,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,69.86,111.45,149.71,206.26,229.56,260.33,288.6,305.24,319.37,324.37,332.68,332.68,331.02,332.68,331.02,324.37,328.53,333.52,329.36,315.22,291.93,286.94,276.96,249.51,236.21,212.08,192.95,179.65,148.88,129.75,112.28,81.5,60.72,48.24,34.93,8144.11
58,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09,54.6,90.55,123.03,162.44,179.71,208.75,235.01,255.75,264.73,281.32,290.31,284.78,282.02,286.17,267.5,276.49,264.73,258.52,250.91,239.16,229.48,228.1,210.82,206.68,190.09,189.39,176.26,167.27,143.08,118.88,94.7,73.27,53.22,40.78,29.72,6748.31
59,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,39.02,63.57,91.89,119.59,142.87,161.13,183.15,200.14,211.48,228.47,241.68,243.57,242.94,244.83,232.25,245.46,233.5,239.79,227.84,229.09,220.29,208.96,205.18,213.99,209.59,210.85,193.85,185.67,177.48,155.46,120.84,80.56,56.64,42.8,29.58,6162.95
60,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96,67.21,111.72,149.87,199.83,231.61,271.58,294.28,323.35,327.89,355.14,346.05,349.7,346.05,353.33,347.87,353.33,344.24,346.05,348.78,343.34,326.98,325.16,310.64,300.64,281.57,271.58,249.78,234.34,205.27,161.68,134.43,108.99,73.58,53.59,40.88,8930.29
