,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
28,2022-09-29,0.0,0.0,8.28,6.44,5.52,4.6,4.14,4.6,5.07,5.98,10.12,14.27,26.7,38.66,65.36,81.93,106.32,129.35,143.15,156.5,169.39,174.91,178.6,180.44,186.88,177.67,180.9,175.83,175.37,177.67,179.97,173.53,174.45,165.71,161.1,153.73,149.13,138.54,127.96,116.46,111.39,88.84,71.8,55.23,41.43,31.76,24.85,17.49,4578.05
29,2022-09-30,0.0,0.0,8.09,6.75,5.39,5.39,4.95,4.49,4.95,5.84,8.99,14.83,24.72,37.75,60.23,80.91,111.47,124.06,140.69,155.97,164.96,172.6,175.3,179.79,179.79,178.9,179.79,178.9,175.3,177.54,180.24,177.99,170.35,157.76,155.07,149.68,134.84,127.65,114.62,104.28,97.08,80.45,70.12,60.68,44.05,32.81,26.07,18.88,4470.96
30,2022-10-01,0.0,0.0,9.34,6.61,5.83,5.06,4.28,4.66,4.66,5.06,7.77,10.89,22.56,30.72,50.94,69.21,91.38,101.1,117.43,132.21,143.88,148.93,158.26,163.31,160.2,158.65,160.99,150.48,155.54,148.93,145.43,141.15,134.54,129.09,128.32,118.6,116.26,106.93,106.55,99.15,94.1,80.49,66.88,53.27,41.22,29.94,22.94,16.72,3860.45
31,2022-10-02,0.0,0.0,7.07,5.65,4.95,4.25,4.25,3.53,3.53,4.25,6.37,8.13,16.27,21.92,35.7,51.62,67.17,80.25,90.5,102.88,112.42,118.79,128.34,135.76,136.82,136.47,137.53,130.46,137.89,131.17,134.7,127.99,128.69,123.74,117.37,115.25,120.2,117.73,118.44,108.89,104.3,99.7,87.32,67.88,45.25,31.82,24.04,16.62,3513.89
32,2022-10-03,0.0,0.0,7.77,6.74,5.18,4.66,4.66,4.15,4.66,5.18,8.81,13.47,22.8,38.33,63.72,85.47,113.96,132.09,154.88,167.83,184.41,187.01,202.54,197.36,199.44,197.36,201.51,198.39,201.51,196.32,197.36,198.92,195.81,186.48,185.45,177.16,171.46,160.58,154.88,142.45,133.65,117.07,92.21,76.66,62.16,41.96,30.56,23.31,5158.33
33,2022-10-04,0.0,0.0,8.6,6.06,5.56,5.06,4.54,4.54,5.06,6.57,10.62,16.18,30.32,44.48,71.77,90.97,119.79,140.51,155.16,176.39,183.46,196.6,202.67,198.12,202.67,202.67,201.16,197.62,199.14,191.55,190.04,190.04,182.96,179.93,171.34,163.75,160.72,146.07,139.49,124.83,115.23,105.63,85.41,66.71,47.51,34.88,25.78,17.18,5025.34
34,2022-10-05,0.0,0.0,7.87,6.88,5.41,5.41,4.91,4.42,5.41,6.39,10.32,16.22,28.02,41.79,66.86,85.06,115.54,136.18,150.44,163.72,178.95,187.81,186.82,188.3,196.65,193.22,194.68,191.74,191.25,191.74,190.26,196.65,188.78,181.42,174.04,162.73,155.85,142.57,138.64,125.37,118.48,94.39,79.65,58.99,45.23,34.41,24.58,18.19,4892.27
35,2022-10-06,0.0,0.0,9.01,7.01,6.0,5.01,4.5,5.01,5.5,6.5,11.01,15.5,29.01,42.01,71.03,89.03,115.54,140.56,155.55,170.06,184.07,190.07,194.07,196.07,203.08,193.07,196.57,191.07,190.57,193.07,195.58,188.57,189.57,180.06,175.07,167.07,162.06,150.56,139.05,126.55,121.04,96.53,78.03,60.02,45.02,34.51,27.01,19.01,4974.87
36,2022-10-07,0.0,0.0,8.58,7.15,5.72,5.72,5.25,4.77,5.25,6.19,9.53,15.73,26.22,40.05,63.87,85.8,118.22,131.57,149.21,165.41,174.95,183.06,185.91,190.68,190.68,189.72,190.68,189.72,185.91,188.3,191.16,188.78,180.68,167.32,164.47,158.75,143.01,135.38,121.56,110.6,102.97,85.33,74.36,64.36,46.71,34.8,27.65,20.02,4741.76
37,2022-10-08,0.0,0.0,9.52,6.74,5.95,5.16,4.36,4.76,4.76,5.16,7.94,11.11,23.0,31.33,51.94,70.58,93.19,103.1,119.76,134.82,146.72,151.87,161.39,166.55,163.37,161.79,164.17,153.46,158.62,151.87,148.31,143.95,137.2,131.65,130.86,120.95,118.57,109.05,108.65,101.12,95.96,82.08,68.21,54.33,42.03,30.53,23.39,17.05,3936.91
