,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
24,2022-09-25,0.0,0.0,12.73,10.18,8.9,7.64,7.64,6.36,6.36,7.64,11.45,14.63,29.26,39.44,64.25,92.87,120.86,144.4,162.84,185.1,202.27,213.72,230.9,244.26,246.17,245.53,247.43,234.72,248.08,235.99,242.34,230.26,231.54,222.63,211.18,207.36,216.27,211.82,213.09,195.92,187.65,179.38,157.11,122.13,81.42,57.24,43.25,29.9,6322.06
25,2022-09-26,0.0,0.0,14.87,12.88,9.91,8.93,8.93,7.93,8.93,9.91,16.85,25.78,43.62,73.36,121.94,163.58,218.11,252.8,296.43,321.21,352.93,357.89,387.64,377.72,381.68,377.72,385.65,379.71,385.65,375.74,377.72,380.69,374.74,356.9,354.92,339.05,328.15,307.33,296.43,272.64,255.77,224.05,176.47,146.73,118.97,80.31,58.5,44.62,9872.27
26,2022-09-27,0.0,0.0,15.76,11.12,10.2,9.27,8.35,8.35,9.27,12.05,19.47,29.65,55.6,81.55,131.59,166.8,219.63,257.62,284.49,323.41,336.39,360.48,371.6,363.26,371.6,371.6,368.82,362.34,365.11,351.22,348.43,348.43,335.46,329.9,314.15,300.24,294.68,267.81,255.76,228.89,211.28,193.68,156.61,122.32,87.11,63.95,47.27,31.51,9214.02
27,2022-09-28,0.0,0.0,14.91,13.06,10.25,10.25,9.33,8.39,10.25,12.12,19.58,30.76,53.15,79.25,126.8,161.3,219.11,258.26,285.3,310.47,339.38,356.16,354.29,357.09,372.94,366.41,369.21,363.62,362.68,363.62,360.82,372.94,358.02,344.04,330.05,308.6,295.56,270.38,262.92,237.75,224.69,179.01,151.05,111.88,85.78,65.27,46.61,34.49,9277.8
28,2022-09-29,0.0,0.0,17.84,13.88,11.89,9.91,8.93,9.91,10.91,12.89,21.82,30.73,57.5,83.28,140.78,176.47,229.01,278.59,308.32,337.08,364.83,376.73,384.66,388.63,402.5,382.68,389.62,378.72,377.72,382.68,387.63,373.75,375.74,356.9,346.99,331.13,321.21,298.41,275.61,250.82,239.92,191.34,154.66,118.97,89.22,68.4,53.53,37.67,9860.44
29,2022-09-30,0.0,0.0,17.42,14.52,11.61,11.61,10.65,9.68,10.65,12.59,19.36,31.94,53.25,81.32,129.73,174.26,240.09,267.19,303.02,335.93,355.3,371.75,377.56,387.24,387.24,385.3,387.24,385.3,377.56,382.4,388.21,383.37,366.91,339.8,333.99,322.38,290.43,274.94,246.86,224.6,209.11,173.29,151.03,130.7,94.87,70.67,56.15,40.66,9629.69
30,2022-10-01,0.0,0.0,21.77,15.43,13.61,11.79,9.98,10.89,10.89,11.79,18.15,25.41,52.63,71.68,118.86,161.5,213.22,235.9,274.01,308.49,335.71,347.5,369.28,381.07,373.82,370.18,375.63,351.13,362.92,347.5,339.34,329.36,313.93,301.23,299.42,276.73,271.29,249.51,248.6,231.37,219.57,187.82,156.06,124.3,96.17,69.86,53.53,39.01,9007.82
31,2022-10-02,0.0,0.0,16.5,13.2,11.55,9.9,9.9,8.25,8.25,9.9,14.85,18.97,37.95,51.15,83.32,120.44,156.74,187.26,211.19,240.06,262.33,277.18,299.46,316.78,319.26,318.43,320.91,304.41,321.73,306.06,314.31,298.63,300.28,288.73,273.88,268.93,280.48,274.71,276.36,254.08,243.36,232.64,203.76,158.39,105.59,74.25,56.1,38.77,8199.18
32,2022-10-03,0.0,0.0,18.13,15.72,12.09,10.88,10.88,9.67,10.88,12.09,20.55,31.42,53.18,89.45,148.66,199.44,265.92,308.21,361.4,391.61,430.3,436.33,472.59,460.51,465.34,460.51,470.18,462.92,470.18,458.09,460.51,464.14,456.89,435.13,432.71,413.38,400.08,374.69,361.4,332.39,311.84,273.17,215.14,178.88,145.04,97.9,71.31,54.39,12036.13
33,2022-10-04,0.0,0.0,20.05,14.16,12.97,11.79,10.62,10.62,11.79,15.33,24.76,37.73,70.76,103.78,167.46,212.28,279.5,327.85,362.05,411.57,428.08,458.75,472.9,462.29,472.9,472.9,469.37,461.11,464.65,446.95,443.42,443.42,426.91,419.83,399.78,382.09,375.02,340.82,325.49,291.28,268.88,246.47,199.31,155.67,110.86,81.37,60.14,40.1,11725.84
34,2022-10-05,0.0,0.0,18.35,16.06,12.62,12.62,11.47,10.32,12.62,14.91,24.09,37.86,65.39,97.51,156.01,198.46,269.58,317.76,351.02,382.0,417.57,438.21,435.92,439.36,458.86,450.83,454.27,447.39,446.24,447.39,443.95,458.86,440.5,423.3,406.09,379.71,363.65,332.67,323.5,292.52,276.46,220.25,185.84,137.66,105.54,80.3,57.36,42.44,11415.3
35,2022-10-06,0.0,0.0,21.01,16.34,14.0,11.67,10.51,11.67,12.84,15.17,25.68,36.18,67.69,98.04,165.73,207.74,269.6,327.96,362.96,396.81,429.5,443.5,452.83,457.51,473.84,450.5,458.67,445.83,444.67,450.5,456.34,439.99,442.33,420.16,408.49,389.81,378.14,351.29,324.45,295.28,282.44,225.25,182.07,140.05,105.04,80.53,63.02,44.35,11607.96
36,2022-10-07,0.0,0.0,20.02,16.68,13.35,13.35,12.24,11.12,12.24,14.46,22.25,36.71,61.18,93.43,149.05,200.22,275.85,307.0,348.15,385.97,408.21,427.13,433.8,444.92,444.92,442.7,444.92,442.7,433.8,439.36,446.04,440.48,421.57,390.42,383.75,370.4,333.69,315.9,283.64,258.05,240.26,199.11,173.52,150.16,109.01,81.2,64.52,46.71,11064.16
37,2022-10-08,0.0,0.0,22.21,15.73,13.88,12.02,10.18,11.11,11.11,12.02,18.51,25.91,53.67,73.09,121.21,164.7,217.44,240.57,279.44,314.59,342.35,354.38,376.59,388.61,381.21,377.51,383.06,358.08,370.11,354.38,346.05,335.87,320.14,307.19,305.34,282.21,276.66,254.45,253.52,235.94,223.92,191.53,159.14,126.76,98.08,71.25,54.59,39.79,9186.1
38,2022-10-09,0.0,0.0,17.69,14.15,12.38,10.61,10.61,8.84,8.84,10.61,15.92,20.34,40.68,54.84,89.33,129.13,168.05,200.77,226.42,257.37,281.26,297.18,321.06,339.63,342.28,341.4,344.05,326.37,344.94,328.14,336.98,320.17,321.94,309.56,293.64,288.33,300.71,294.53,296.3,272.41,260.92,249.42,218.46,169.82,113.21,79.6,60.14,41.57,8790.63
39,2022-10-10,0.0,0.0,19.16,16.61,12.77,11.5,11.5,10.22,11.5,12.77,21.71,33.21,56.21,94.53,157.12,210.78,281.03,325.74,381.94,413.88,454.76,461.15,499.47,486.69,491.81,486.69,496.92,489.24,496.92,484.14,486.69,490.53,482.86,459.87,457.31,436.88,422.83,395.99,381.94,351.29,329.57,288.69,227.38,189.05,153.29,103.47,75.37,57.48,12720.47
40,2022-10-11,0.0,0.0,20.04,14.15,12.96,11.78,10.61,10.61,11.78,15.32,24.75,37.71,70.72,103.72,167.36,212.16,279.33,327.66,361.83,411.34,427.84,458.49,472.63,462.02,472.63,472.63,469.09,460.84,464.38,446.7,443.16,443.16,426.66,419.59,399.56,381.87,374.8,340.62,325.3,291.12,268.72,246.33,199.19,155.58,110.79,81.33,60.11,40.08,11719.08
41,2022-10-12,0.0,0.0,18.66,16.33,12.83,12.83,11.67,10.5,12.83,15.17,24.49,38.49,66.48,99.15,158.63,201.79,274.11,323.11,356.92,388.42,424.58,445.58,443.25,446.74,466.57,458.41,461.91,454.9,453.74,454.9,451.41,466.57,447.91,430.41,412.91,386.09,369.76,338.26,328.93,297.44,281.11,223.95,188.96,139.97,107.32,81.65,58.32,43.16,11607.15
42,2022-10-13,0.0,0.0,20.71,16.11,13.8,11.5,10.35,11.5,12.66,14.96,25.31,35.67,66.73,96.64,163.38,204.8,265.78,323.3,357.82,391.18,423.39,437.21,446.41,451.01,467.12,444.1,452.16,439.51,438.35,444.1,449.86,433.75,436.05,414.2,402.68,384.28,372.78,346.32,319.85,291.08,278.43,222.06,179.48,138.06,103.55,79.39,62.13,43.72,11443.23
43,2022-10-14,0.0,0.0,20.58,17.15,13.72,13.72,12.58,11.43,12.58,14.86,22.86,37.73,62.88,96.04,153.21,205.8,283.55,315.56,357.86,396.74,419.61,439.04,445.9,457.34,457.34,455.05,457.34,455.05,445.9,451.62,458.48,452.76,433.33,401.31,394.45,380.74,343.0,324.7,291.55,265.25,246.96,204.66,178.36,154.35,112.05,83.46,66.32,48.02,11372.8
