,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
24,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,31.45,51.24,74.06,96.39,115.15,129.87,147.62,161.32,170.45,184.14,194.79,196.32,195.81,197.34,187.19,197.85,188.21,193.27,183.64,184.65,177.55,168.42,165.37,172.48,168.93,169.94,156.24,149.65,143.05,125.3,97.4,64.93,45.66,34.49,23.84,4967.35
25,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,58.38,97.04,130.18,173.57,201.18,235.89,255.61,280.86,284.81,308.47,300.58,303.74,300.58,306.9,302.16,306.9,299.0,300.58,302.95,298.22,284.01,282.44,269.81,261.14,244.57,235.89,216.96,203.54,178.3,140.43,116.76,94.67,63.9,46.54,35.51,7756.78
26,2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33,65.02,104.91,132.98,175.1,205.39,226.81,257.85,268.19,287.39,296.26,289.62,296.26,296.26,294.04,288.87,291.09,280.01,277.79,277.79,267.45,263.02,250.45,239.37,234.94,213.52,203.91,182.48,168.45,154.41,124.86,97.52,69.45,50.98,37.68,25.12,7239.55
27,2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39,63.22,101.14,128.66,174.77,206.0,227.57,247.65,270.71,284.09,282.6,284.84,297.48,292.28,294.5,290.04,289.3,290.04,287.81,297.48,285.58,274.42,263.27,246.17,235.75,215.67,209.72,189.64,179.23,142.79,120.48,89.25,68.42,52.06,37.18,27.52,7289.71
28,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87,66.44,112.31,140.78,182.69,222.24,245.96,268.9,291.05,300.53,306.86,310.02,321.1,305.28,310.82,302.11,301.33,305.28,309.24,298.16,299.75,284.72,276.81,264.15,256.24,238.05,219.86,200.09,191.4,152.64,123.37,94.91,71.18,54.57,42.71,30.05,7747.48
29,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,64.91,103.54,139.09,191.62,213.27,241.85,268.12,283.58,296.71,301.35,309.08,309.08,307.53,309.08,307.53,301.35,305.22,309.85,305.98,292.85,271.22,266.58,257.31,231.8,219.45,197.04,179.27,166.9,138.31,120.54,104.31,75.72,56.41,44.82,32.45,7566.2
30,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05,57.27,94.96,129.04,170.36,188.48,218.94,246.48,268.22,277.66,295.04,304.48,298.67,295.77,300.12,280.55,289.98,277.66,271.12,263.15,250.83,240.68,239.23,221.11,216.75,199.36,198.63,184.85,175.43,150.07,124.69,99.31,76.85,55.82,42.78,31.17,7077.56
31,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.27,40.79,66.45,96.05,125.0,149.34,168.43,191.45,209.21,221.06,238.81,252.63,254.61,253.95,255.93,242.77,256.58,244.08,250.66,238.16,239.48,230.27,218.42,214.48,223.69,219.09,220.39,202.64,194.08,185.53,162.5,126.32,84.21,59.22,44.74,30.92,6442.19
32,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,71.18,118.31,158.71,211.61,245.27,287.59,311.65,342.42,347.23,376.09,366.47,370.31,366.47,374.17,368.39,374.17,364.54,366.47,369.36,363.58,346.27,344.35,328.96,318.38,298.18,287.59,264.51,248.16,217.38,171.21,142.35,115.42,77.91,56.75,43.29,9456.99
33,2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42,82.74,133.51,169.24,222.83,261.38,288.65,328.13,341.3,365.74,377.03,368.56,377.03,377.03,374.2,367.62,370.45,356.34,353.52,353.52,340.36,334.72,318.73,304.63,298.99,271.72,259.5,232.23,214.37,196.5,158.9,124.11,88.38,64.87,47.95,31.96,9213.17
