,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
28,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76,27.18,45.94,57.59,74.74,90.92,100.62,110.0,119.07,122.95,125.54,126.82,131.36,124.89,127.15,123.59,123.27,124.89,126.51,121.98,122.62,116.47,113.24,108.06,104.83,97.39,89.95,81.85,78.3,62.45,50.47,38.83,29.12,22.32,17.47,12.3,3169.44
29,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,26.55,42.35,56.9,78.39,87.24,98.94,109.68,116.0,121.39,123.27,126.44,126.44,125.81,126.44,125.81,123.27,124.86,126.76,125.17,119.8,110.95,109.06,105.26,94.83,89.78,80.6,73.33,68.28,56.58,49.31,42.67,30.98,23.07,18.33,13.28,3095.21
30,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,23.43,38.85,52.79,69.69,77.1,89.57,100.83,109.73,113.58,120.71,124.56,122.18,120.99,122.78,114.77,118.63,113.58,110.92,107.65,102.61,98.46,97.87,90.46,88.67,81.56,81.26,75.63,71.77,61.39,51.01,40.62,31.44,22.84,17.5,12.75,2895.37
31,2022-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,16.69,27.18,39.29,51.14,61.09,68.9,78.32,85.59,90.43,97.7,103.35,104.16,103.89,104.7,99.32,104.96,99.85,102.54,97.43,97.97,94.2,89.36,87.74,91.5,89.63,90.17,82.9,79.39,75.9,66.48,51.68,34.45,24.22,18.3,12.65,2635.43
32,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,29.12,48.4,64.92,86.56,100.34,117.66,127.49,140.08,142.05,153.85,149.92,151.5,149.92,153.06,150.7,153.06,149.14,149.92,151.1,148.74,141.66,140.87,134.57,130.25,121.98,117.66,108.21,101.52,88.92,70.04,58.24,47.22,31.88,23.22,17.71,3868.77
33,2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,33.85,54.62,69.23,91.16,106.93,118.08,134.24,139.63,149.62,154.23,150.78,154.23,154.23,153.08,150.39,151.54,145.78,144.62,144.62,139.24,136.93,130.39,124.62,122.31,111.16,106.16,95.0,87.7,80.39,65.01,50.78,36.16,26.54,19.62,13.08,3769.02
34,2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,31.82,50.91,64.76,87.97,103.69,114.55,124.65,136.26,143.0,142.25,143.37,149.73,147.12,148.24,145.99,145.62,145.99,144.86,149.73,143.74,138.13,132.52,123.91,118.66,108.56,105.56,95.46,90.22,71.87,60.65,44.92,34.44,26.2,18.71,13.85,3669.23
35,2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09,31.99,54.09,67.8,87.99,107.03,118.45,129.5,140.17,144.74,147.78,149.3,154.64,147.02,149.69,145.49,145.12,147.02,148.92,143.6,144.35,137.11,133.31,127.21,123.41,114.65,105.89,96.37,92.17,73.51,59.42,45.71,34.28,26.28,20.57,14.47,3731.13
36,2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,30.51,48.67,65.38,90.07,100.24,113.68,126.02,133.29,139.46,141.64,145.28,145.28,144.55,145.28,144.55,141.64,143.46,145.64,143.83,137.65,127.48,125.3,120.94,108.96,103.15,92.62,84.26,78.45,65.01,56.65,49.03,35.59,26.51,21.06,15.26,3556.34
37,2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,23.89,39.62,53.84,71.07,78.63,91.34,102.83,111.9,115.83,123.09,127.03,124.6,123.39,125.21,117.04,120.97,115.83,113.11,109.78,104.64,100.41,99.81,92.24,90.43,83.17,82.87,77.12,73.19,62.6,52.02,41.43,32.05,23.29,17.84,13.01,2952.66
